"year","gender","place","disease","age","perten"
1987,"女","台東縣","子宮頸",53.7,22.65
1987,"女","金門縣","子宮頸",50,8.99
1988,"女","台閩地區","子宮頸",53.01,21.56
1988,"女","台北市","子宮頸",53.6,24.96
1988,"女","台中市","子宮頸",54.37,19.96
1988,"女","台南市","子宮頸",51.9,17.23
1988,"女","高雄市","子宮頸",51.92,19.56
1988,"女","基隆市","子宮頸",52.39,22.73
1988,"女","新竹市","子宮頸",53.52,35.69
1988,"女","嘉義市","子宮頸",56.34,27.95
1988,"女","新北市","子宮頸",51.19,20.99
1988,"女","桃園市","子宮頸",51.22,20.69
1988,"女","新竹縣","子宮頸",56.93,23.61
1988,"女","宜蘭縣","子宮頸",54.16,32.08
1988,"女","苗栗縣","子宮頸",54.98,19.58
1988,"女","彰化縣","子宮頸",55.55,22.98
1988,"女","南投縣","子宮頸",56.14,20.03
1988,"女","雲林縣","子宮頸",50.81,20.22
1988,"女","嘉義縣","子宮頸",53,18.62
1988,"女","屏東縣","子宮頸",52.85,20.34
1988,"女","澎湖縣","子宮頸",55.33,8.65
1988,"女","花蓮縣","子宮頸",51.71,27.86
1988,"女","台東縣","子宮頸",51.61,21.27
1988,"女","金門縣","子宮頸",54.33,13.95
1989,"女","台閩地區","子宮頸",53.14,22.33
1989,"女","台北市","子宮頸",53.63,22.17
1989,"女","台中市","子宮頸",53.29,20.94
1989,"女","台南市","子宮頸",52.41,19.27
1989,"女","高雄市","子宮頸",52.81,23.29
1989,"女","基隆市","子宮頸",56.57,27.37
1989,"女","新竹市","子宮頸",56.41,22.1
1989,"女","嘉義市","子宮頸",55.29,19.12
1989,"女","新北市","子宮頸",50.01,22.4
1989,"女","桃園市","子宮頸",53.98,21.44
1989,"女","新竹縣","子宮頸",56.11,31.43
1989,"女","宜蘭縣","子宮頸",55.07,25.52
1989,"女","苗栗縣","子宮頸",52.98,19.97
1989,"女","彰化縣","子宮頸",53.45,19.88
1989,"女","南投縣","子宮頸",55.61,21.18
1989,"女","雲林縣","子宮頸",57.91,22.38
1989,"女","嘉義縣","子宮頸",52.89,22.13
1989,"女","屏東縣","子宮頸",52.11,24.42
1989,"女","澎湖縣","子宮頸",53.25,17.62
1989,"女","花蓮縣","子宮頸",53.89,41.52
1989,"女","台東縣","子宮頸",45.89,17.18
1989,"女","金門縣","子宮頸",54,4.77
1990,"女","台閩地區","子宮頸",53.82,19.51
1990,"女","台北市","子宮頸",53.08,19.3
1990,"女","台中市","子宮頸",52.93,19.17
1990,"女","台南市","子宮頸",54.72,17.81
1990,"女","高雄市","子宮頸",53.19,17.34
1990,"女","基隆市","子宮頸",50.86,12.98
1990,"女","新竹市","子宮頸",52.59,23.66
1990,"女","嘉義市","子宮頸",56.21,26.12
1990,"女","新北市","子宮頸",52.39,20.26
1990,"女","桃園市","子宮頸",54.53,17.78
1990,"女","新竹縣","子宮頸",55.67,29.37
1990,"女","宜蘭縣","子宮頸",55.27,30.46
1990,"女","苗栗縣","子宮頸",55.81,20.29
1990,"女","彰化縣","子宮頸",55.51,14.12
1990,"女","南投縣","子宮頸",51.22,19.53
1990,"女","雲林縣","子宮頸",55.39,21.96
1990,"女","嘉義縣","子宮頸",56.37,27.84
1990,"女","屏東縣","子宮頸",54.95,18.84
1990,"女","澎湖縣","子宮頸",49.67,6.63
1990,"女","花蓮縣","子宮頸",56.43,25.88
1990,"女","台東縣","子宮頸",51.13,20.74
1990,"女","金門縣","子宮頸",39.5,9.64
1991,"女","台閩地區","子宮頸",53.6,22.87
1991,"女","台北市","子宮頸",55.51,23.43
1991,"女","台中市","子宮頸",52.96,22.33
1991,"女","台南市","子宮頸",54.66,17.76
1991,"女","高雄市","子宮頸",52.85,22.75
1991,"女","基隆市","子宮頸",52.8,32.72
1991,"女","新竹市","子宮頸",55.79,23.98
1991,"女","嘉義市","子宮頸",51.53,26.79
1991,"女","新北市","子宮頸",51.62,25.05
1991,"女","桃園市","子宮頸",53.18,23.11
1991,"女","新竹縣","子宮頸",53.12,32.9
1991,"女","宜蘭縣","子宮頸",55.77,25.66
1991,"女","苗栗縣","子宮頸",54.43,19.42
1991,"女","彰化縣","子宮頸",55.47,15.18
1991,"女","南投縣","子宮頸",53.19,21.38
1991,"女","雲林縣","子宮頸",55.34,24.21
1991,"女","嘉義縣","子宮頸",56.33,27.75
1991,"女","屏東縣","子宮頸",52.79,22.5
1991,"女","澎湖縣","子宮頸",46.23,28.97
1991,"女","花蓮縣","子宮頸",53.88,30.69
1991,"女","台東縣","子宮頸",53.24,14.76
1991,"女","金門縣","子宮頸",43,4.78
1992,"女","台閩地區","子宮頸",52.45,24.67
1992,"女","台北市","子宮頸",52.65,24.12
1992,"女","台中市","子宮頸",51.16,26.24
1992,"女","台南市","子宮頸",51.9,24.36
1992,"女","高雄市","子宮頸",51.39,21.54
1992,"女","基隆市","子宮頸",52.72,27.71
1992,"女","新竹市","子宮頸",54.25,31.75
1992,"女","嘉義市","子宮頸",51.44,22.06
1992,"女","新北市","子宮頸",51.3,25.09
1992,"女","桃園市","子宮頸",53.67,27.01
1992,"女","新竹縣","子宮頸",54.64,21.41
1992,"女","宜蘭縣","子宮頸",54.03,35.05
1992,"女","苗栗縣","子宮頸",53.3,22.76
1992,"女","彰化縣","子宮頸",53.67,22.6
1992,"女","南投縣","子宮頸",53.43,23.18
1992,"女","雲林縣","子宮頸",54.79,24.25
1992,"女","嘉義縣","子宮頸",54.5,21.97
1992,"女","屏東縣","子宮頸",53.71,24.01
1992,"女","澎湖縣","子宮頸",52.73,33.68
1992,"女","花蓮縣","子宮頸",50.59,31.07
1992,"女","台東縣","子宮頸",53.5,24.26
1992,"女","金門縣","子宮頸",43,9.44
1992,"女","連江縣","子宮頸",36,38.15
1993,"女","台閩地區","子宮頸",53.59,24.29
1993,"女","台北市","子宮頸",54.16,26.04
1993,"女","台中市","子宮頸",53.93,26.4
1993,"女","台南市","子宮頸",56.65,21.02
1993,"女","高雄市","子宮頸",51.95,20.8
1993,"女","基隆市","子宮頸",49.69,42.26
1993,"女","新竹市","子宮頸",49.77,29.63
1993,"女","嘉義市","子宮頸",52.74,27.51
1993,"女","新北市","子宮頸",52.27,25
1993,"女","桃園市","子宮頸",54.36,23.07
1993,"女","新竹縣","子宮頸",56.38,25.82
1993,"女","宜蘭縣","子宮頸",56.07,30.15
1993,"女","苗栗縣","子宮頸",55.33,19.65
1993,"女","彰化縣","子宮頸",52.74,21.98
1993,"女","南投縣","子宮頸",54.67,30.01
1993,"女","雲林縣","子宮頸",54.62,23.96
1993,"女","嘉義縣","子宮頸",54.06,23.61
1993,"女","屏東縣","子宮頸",53.16,20.39
1993,"女","澎湖縣","子宮頸",47,17.95
1993,"女","花蓮縣","子宮頸",53.81,25.37
1993,"女","台東縣","子宮頸",57.17,20.69
1993,"女","金門縣","子宮頸",59.67,13.77
1993,"女","連江縣","子宮頸",30,39.73
1994,"女","台閩地區","子宮頸",53.56,22.98
1994,"女","台北市","子宮頸",54.23,23.19
1994,"女","台中市","子宮頸",53.17,23.69
1994,"女","台南市","子宮頸",52.8,20.83
1994,"女","高雄市","子宮頸",52.03,18.77
1994,"女","基隆市","子宮頸",51.82,42.1
1994,"女","新竹市","子宮頸",53.89,26.87
1994,"女","嘉義市","子宮頸",55.6,23.37
1994,"女","新北市","子宮頸",51.14,23.38
1994,"女","桃園市","子宮頸",52.7,20.9
1994,"女","新竹縣","子宮頸",57.19,27.4
1994,"女","宜蘭縣","子宮頸",55.69,27.27
1994,"女","苗栗縣","子宮頸",54.26,27.18
1994,"女","彰化縣","子宮頸",54.65,20.57
1994,"女","南投縣","子宮頸",57.12,26.12
1994,"女","雲林縣","子宮頸",57.44,26.85
1994,"女","嘉義縣","子宮頸",54.63,22.46
1994,"女","屏東縣","子宮頸",54.53,22.64
1994,"女","澎湖縣","子宮頸",62.56,20.55
1994,"女","花蓮縣","子宮頸",55.24,22.85
1994,"女","台東縣","子宮頸",54.38,20.66
1994,"女","金門縣","子宮頸",66.5,9.04
1995,"女","台閩地區","子宮頸",53.77,23.74
1995,"女","台北市","子宮頸",55.85,24.55
1995,"女","台中市","子宮頸",51.32,22.1
1995,"女","台南市","子宮頸",52.64,20.28
1995,"女","高雄市","子宮頸",53.38,23.62
1995,"女","基隆市","子宮頸",56.48,34.27
1995,"女","新竹市","子宮頸",53.33,23.62
1995,"女","嘉義市","子宮頸",51.73,25.56
1995,"女","新北市","子宮頸",51.27,23.02
1995,"女","桃園市","子宮頸",53.5,22.22
1995,"女","新竹縣","子宮頸",58.57,28.96
1995,"女","宜蘭縣","子宮頸",56.19,26.34
1995,"女","苗栗縣","子宮頸",53.63,30.46
1995,"女","彰化縣","子宮頸",54.53,23.21
1995,"女","南投縣","子宮頸",53.47,21.88
1995,"女","雲林縣","子宮頸",56.06,28.88
1995,"女","嘉義縣","子宮頸",53.25,22.83
1995,"女","屏東縣","子宮頸",56.19,23.72
1995,"女","澎湖縣","子宮頸",52,20.82
1995,"女","花蓮縣","子宮頸",58.5,23.94
1995,"女","台東縣","子宮頸",55.19,26.63
1996,"女","台閩地區","子宮頸",53.67,28.14
1996,"女","台北市","子宮頸",54.77,28.47
1996,"女","台中市","子宮頸",51.83,28.24
1996,"女","台南市","子宮頸",53.94,28.7
1996,"女","高雄市","子宮頸",53.43,26.74
1996,"女","基隆市","子宮頸",53.45,45.86
1996,"女","新竹市","子宮頸",53.98,27.35
1996,"女","嘉義市","子宮頸",53.9,23.02
1996,"女","新北市","子宮頸",51.83,26.62
1996,"女","桃園市","子宮頸",53.68,26.27
1996,"女","新竹縣","子宮頸",56.24,27.99
1996,"女","宜蘭縣","子宮頸",54.69,32.17
1996,"女","苗栗縣","子宮頸",56.07,26.37
1996,"女","彰化縣","子宮頸",53.95,26.69
1996,"女","南投縣","子宮頸",55.27,25.39
1996,"女","雲林縣","子宮頸",55.98,40.54
1996,"女","嘉義縣","子宮頸",53.08,29.24
1996,"女","屏東縣","子宮頸",53.82,24.83
1996,"女","澎湖縣","子宮頸",55.87,35.09
1996,"女","花蓮縣","子宮頸",58.15,32.9
1996,"女","台東縣","子宮頸",50.8,21.46
1996,"女","金門縣","子宮頸",46.5,17.51
1997,"女","台閩地區","子宮頸",54.26,27.14
1997,"女","台北市","子宮頸",53.93,29.32
1997,"女","台中市","子宮頸",50.97,25.75
1997,"女","台南市","子宮頸",56.53,29.23
1997,"女","高雄市","子宮頸",53.25,26.11
1997,"女","基隆市","子宮頸",52.11,29.91
1997,"女","新竹市","子宮頸",57.11,22.18
1997,"女","嘉義市","子宮頸",55.81,41.44
1997,"女","新北市","子宮頸",53.65,24.6
1997,"女","桃園市","子宮頸",51,25.5
1997,"女","新竹縣","子宮頸",54.88,29.01
1997,"女","宜蘭縣","子宮頸",57.25,28.04
1997,"女","苗栗縣","子宮頸",56.55,33.13
1997,"女","彰化縣","子宮頸",56.32,26.11
1997,"女","南投縣","子宮頸",56,19.95
1997,"女","雲林縣","子宮頸",56.85,32.43
1997,"女","嘉義縣","子宮頸",58.4,26.13
1997,"女","屏東縣","子宮頸",54.93,30.08
1997,"女","澎湖縣","子宮頸",55.44,20.74
1997,"女","花蓮縣","子宮頸",55.22,35.85
1997,"女","台東縣","子宮頸",59.14,18.01
1997,"女","金門縣","子宮頸",49.33,12.2
1998,"女","台閩地區","子宮頸",54.61,27.85
1998,"女","台北市","子宮頸",55.46,25.3
1998,"女","台中市","子宮頸",52.73,28.57
1998,"女","台南市","子宮頸",53.65,27.37
1998,"女","高雄市","子宮頸",54.72,26.66
1998,"女","基隆市","子宮頸",54.02,32.86
1998,"女","新竹市","子宮頸",50.45,27.05
1998,"女","嘉義市","子宮頸",56.43,32.18
1998,"女","新北市","子宮頸",52.8,27.86
1998,"女","桃園市","子宮頸",54.44,26.16
1998,"女","新竹縣","子宮頸",54.23,23.62
1998,"女","宜蘭縣","子宮頸",55.22,36.55
1998,"女","苗栗縣","子宮頸",56.08,27.51
1998,"女","彰化縣","子宮頸",56.14,28.42
1998,"女","南投縣","子宮頸",57.14,30.71
1998,"女","雲林縣","子宮頸",57.92,30.59
1998,"女","嘉義縣","子宮頸",57.94,35.2
1998,"女","屏東縣","子宮頸",55.55,29.24
1998,"女","澎湖縣","子宮頸",50.75,18.8
1998,"女","花蓮縣","子宮頸",57.45,31.72
1998,"女","台東縣","子宮頸",54.57,19.95
1998,"女","金門縣","子宮頸",71,4.05
1999,"女","台閩地區","子宮頸",54.62,27.51
1999,"女","台北市","子宮頸",56.11,23.43
1999,"女","台中市","子宮頸",51.59,30.7
1999,"女","台南市","子宮頸",54.73,28.43
1999,"女","高雄市","子宮頸",54.61,26.07
1999,"女","基隆市","子宮頸",53.13,33.07
1999,"女","新竹市","子宮頸",58.11,31.07
1999,"女","嘉義市","子宮頸",53.94,23.54
1999,"女","新北市","子宮頸",53.45,27.77
1999,"女","桃園市","子宮頸",53.31,26.45
1999,"女","新竹縣","子宮頸",57.8,19.4
1999,"女","宜蘭縣","子宮頸",56.21,29.87
1999,"女","苗栗縣","子宮頸",57.78,30.5
1999,"女","彰化縣","子宮頸",56.91,26.1
1999,"女","南投縣","子宮頸",59.57,22.33
1999,"女","雲林縣","子宮頸",57.38,36.42
1999,"女","嘉義縣","子宮頸",57.78,34.26
1999,"女","屏東縣","子宮頸",54.64,24.43
1999,"女","澎湖縣","子宮頸",51.4,23.65
1999,"女","花蓮縣","子宮頸",51.4,23.94
1999,"女","台東縣","子宮頸",50.49,48.04
1999,"女","金門縣","子宮頸",42.5,7.97
2000,"女","台閩地區","子宮頸",55.22,26.79
2000,"女","台北市","子宮頸",55.9,23.26
2000,"女","台中市","子宮頸",53.52,29.52
2000,"女","台南市","子宮頸",57.63,22.67
2000,"女","高雄市","子宮頸",55.07,25.17
2000,"女","基隆市","子宮頸",54.03,38.02
2000,"女","新竹市","子宮頸",53.4,23.27
2000,"女","嘉義市","子宮頸",59.61,30.97
2000,"女","新北市","子宮頸",54.06,30.18
2000,"女","桃園市","子宮頸",54.9,23.16
2000,"女","新竹縣","子宮頸",55.07,31.97
2000,"女","宜蘭縣","子宮頸",56.74,32.96
2000,"女","苗栗縣","子宮頸",53.23,25.96
2000,"女","彰化縣","子宮頸",57.18,24.56
2000,"女","南投縣","子宮頸",58.93,33.25
2000,"女","雲林縣","子宮頸",56.41,30.53
2000,"女","嘉義縣","子宮頸",57.05,27.51
2000,"女","屏東縣","子宮頸",54.5,27.21
2000,"女","澎湖縣","子宮頸",49.4,23.46
2000,"女","花蓮縣","子宮頸",56.47,18.02
2000,"女","台東縣","子宮頸",52.84,27.31
2000,"女","金門縣","子宮頸",36.67,11.57
2000,"女","連江縣","子宮頸",77,33.99
2001,"女","台閩地區","子宮頸",55.89,23.28
2001,"女","台北市","子宮頸",55.47,19.72
2001,"女","台中市","子宮頸",54,25.44
2001,"女","台南市","子宮頸",56.37,23.12
2001,"女","高雄市","子宮頸",54.97,23.07
2001,"女","基隆市","子宮頸",54.79,27.23
2001,"女","新竹市","子宮頸",56.57,22.93
2001,"女","嘉義市","子宮頸",52.43,20.99
2001,"女","新北市","子宮頸",54.47,21.52
2001,"女","桃園市","子宮頸",56.12,22.49
2001,"女","新竹縣","子宮頸",56.45,25.81
2001,"女","宜蘭縣","子宮頸",58.26,25.3
2001,"女","苗栗縣","子宮頸",55.54,23.63
2001,"女","彰化縣","子宮頸",58.01,23.05
2001,"女","南投縣","子宮頸",57.4,34.34
2001,"女","雲林縣","子宮頸",58.76,25.07
2001,"女","嘉義縣","子宮頸",60.38,24.03
2001,"女","屏東縣","子宮頸",57.63,26.87
2001,"女","澎湖縣","子宮頸",51.36,24.91
2001,"女","花蓮縣","子宮頸",60.62,22.19
2001,"女","台東縣","子宮頸",56.71,21.13
2001,"女","金門縣","子宮頸",60.13,29.34
2002,"女","台閩地區","子宮頸",56.11,19.87
2002,"女","台北市","子宮頸",57.07,18.95
2002,"女","台中市","子宮頸",55.67,19.15
2002,"女","台南市","子宮頸",56.78,22.6
2002,"女","高雄市","子宮頸",56.02,19.36
2002,"女","基隆市","子宮頸",57.16,19.33
2002,"女","新竹市","子宮頸",57,30.59
2002,"女","嘉義市","子宮頸",56.04,19.46
2002,"女","新北市","子宮頸",55.85,18.65
2002,"女","桃園市","子宮頸",53.18,19.56
2002,"女","新竹縣","子宮頸",60.2,24.96
2002,"女","宜蘭縣","子宮頸",57.53,19.14
2002,"女","苗栗縣","子宮頸",56.27,21.01
2002,"女","彰化縣","子宮頸",56.78,17.33
2002,"女","南投縣","子宮頸",56.53,18.14
2002,"女","雲林縣","子宮頸",54.29,22.49
2002,"女","嘉義縣","子宮頸",57.38,19.55
2002,"女","屏東縣","子宮頸",55.93,20.72
2002,"女","澎湖縣","子宮頸",61.82,24.82
2002,"女","花蓮縣","子宮頸",55.06,21.61
2002,"女","台東縣","子宮頸",53,21.12
2002,"女","金門縣","子宮頸",64.67,10.66
2002,"女","連江縣","子宮頸",42,26.35
2003,"女","台閩地區","子宮頸",56.03,18.91
2003,"女","台北市","子宮頸",55.76,16.55
2003,"女","台中市","子宮頸",54.8,18.01
2003,"女","台南市","子宮頸",57.52,21.87
2003,"女","高雄市","子宮頸",54.67,19.53
2003,"女","基隆市","子宮頸",57.89,18.75
2003,"女","新竹市","子宮頸",56.32,14.84
2003,"女","嘉義市","子宮頸",61.36,18.56
2003,"女","新北市","子宮頸",54.15,16.65
2003,"女","桃園市","子宮頸",54.44,16.97
2003,"女","新竹縣","子宮頸",54.92,22.28
2003,"女","宜蘭縣","子宮頸",60.28,17.82
2003,"女","苗栗縣","子宮頸",56.34,26.62
2003,"女","彰化縣","子宮頸",60.44,16.53
2003,"女","南投縣","子宮頸",54.49,27.43
2003,"女","雲林縣","子宮頸",58.57,25.12
2003,"女","嘉義縣","子宮頸",58.02,18.49
2003,"女","屏東縣","子宮頸",57.31,22.83
2003,"女","澎湖縣","子宮頸",67.63,18.05
2003,"女","花蓮縣","子宮頸",55.26,18.62
2003,"女","台東縣","子宮頸",54.29,24.67
2003,"女","金門縣","子宮頸",63,6.92
2003,"女","連江縣","子宮頸",49,26.39
2004,"女","台閩地區","子宮頸",56.12,21.26
2004,"女","台北市","子宮頸",56.73,17.06
2004,"女","台中市","子宮頸",53.14,20.07
2004,"女","台南市","子宮頸",56.32,21.68
2004,"女","高雄市","子宮頸",56.58,19.09
2004,"女","基隆市","子宮頸",56.17,21.83
2004,"女","新竹市","子宮頸",55.13,24.55
2004,"女","嘉義市","子宮頸",58.73,16.26
2004,"女","新北市","子宮頸",54.14,20.07
2004,"女","桃園市","子宮頸",53.33,18.3
2004,"女","新竹縣","子宮頸",58.91,24.12
2004,"女","宜蘭縣","子宮頸",63.2,29.45
2004,"女","苗栗縣","子宮頸",52.44,27
2004,"女","彰化縣","子宮頸",58.43,26.1
2004,"女","南投縣","子宮頸",54.2,26.72
2004,"女","雲林縣","子宮頸",59.68,28.4
2004,"女","嘉義縣","子宮頸",58.32,21.21
2004,"女","屏東縣","子宮頸",59.53,26.37
2004,"女","澎湖縣","子宮頸",45.5,4.53
2004,"女","花蓮縣","子宮頸",56.5,27.71
2004,"女","台東縣","子宮頸",61.73,29.32
2004,"女","金門縣","子宮頸",54.5,26.23
2005,"女","台閩地區","子宮頸",56.64,18.08
2005,"女","台北市","子宮頸",58.02,15.56
2005,"女","台中市","子宮頸",55.11,17.31
2005,"女","台南市","子宮頸",58.02,21.62
2005,"女","高雄市","子宮頸",57.35,16.09
2005,"女","基隆市","子宮頸",53.68,19.24
2005,"女","新竹市","子宮頸",53.05,21.66
